ping_time,latitude,longitude,precip_intensity,precip_probability,wind_speed,visibility
2015-10-23T08:09:26Z,33.9428809,-118.1681466,0,0,0.21,9.82
2015-10-23T08:22:58Z,33.971461,-118.1676705,0,0,0.22,9.81
2015-10-23T08:23:12Z,33.9717781,-118.1677163,0,0,0.22,9.81
2015-10-23T08:23:30Z,33.9723258,-118.1677694,0,0,0.22,9.81
2015-10-23T08:38:00Z,34.0070752,-118.179844,0,0,0.24,9.81
2015-10-23T09:04:24Z,34.0073339,-118.1843998,0,0,0.23,8.99
2015-10-23T09:08:00Z,34.0098387,-118.1939046,0,0,0.23,9
2015-10-23T09:08:00Z,34.0098155,-118.1938294,0,0,0.23,9
2015-10-23T09:08:08Z,34.0101617,-118.1948578,0,0,0.24,9.02
2015-10-23T09:08:10Z,34.0102392,-118.1950825,0,0,0.24,9.02
2015-10-23T09:08:10Z,34.0102392,-118.1950825,0,0,0.24,9.02
2015-10-23T09:08:24Z,34.0106763,-118.1963706,0,0,0.24,9.02
2015-10-23T09:22:56Z,33.9925338,-118.174697,0,0,0.21,8.84
2015-10-23T09:23:12Z,33.992707,-118.1748014,0,0,0.21,8.84
2015-10-23T09:23:38Z,33.9932502,-118.1752974,0,0,0.21,8.84
2015-10-23T09:29:20Z,33.9944026,-118.1757557,0,0,0.21,8.84
2015-10-23T09:38:10Z,33.9944104,-118.1757594,0,0,0.21,8.84
2015-10-23T09:43:02Z,33.9937054,-118.1757402,0,0,0.21,8.84
2015-10-23T09:52:22Z,33.9891458,-118.1619013,0,0,0.21,8.82
2015-10-23T09:53:12Z,33.9891208,-118.1616078,0,0,0.21,8.82
2015-10-23T09:53:32Z,33.9900132,-118.1613789,0,0,0.21,8.83
2015-10-23T10:08:00Z,34.0342776,-118.179,0,0,0.32,7.39
2015-10-23T10:08:30Z,34.0338185,-118.1801331,0,0,0.33,7.45
2015-10-23T10:08:30Z,34.0338185,-118.1801331,0,0,0.33,7.45
2015-10-23T10:08:52Z,34.0333497,-118.1810942,0,0,0.33,7.45
2015-10-23T10:23:00Z,34.057915,-118.2141953,0,0,0.33,7.45
2015-10-23T10:23:10Z,34.0582204,-118.2142536,0,0,0.33,7.45
2015-10-23T10:38:00Z,34.1241162,-118.272437,0,0,0.39,7.5
2015-10-23T10:38:12Z,34.1268334,-118.2732048,0,0,0.39,7.5
2015-10-23T10:53:00Z,34.2397843,-118.4168398,0,0,0.52,8.21
2015-10-23T10:53:10Z,34.241597,-118.418788,0,0,0.54,8.23
2015-10-23T11:08:00Z,34.3862974,-118.5687482,0,0,0.44,8.68
2015-10-23T11:08:32Z,34.393513,-118.5708717,0,0,0.49,8.69
2015-10-23T11:21:42Z,34.4927006,-118.6192113,0,0,0.91,9.72
2015-10-23T12:00:36Z,34.4934715,-118.619938,0,0,0.8,10
2015-10-23T12:08:00Z,34.5462023,-118.6647331,0,0,0.78,10
2015-10-23T12:08:44Z,34.5519167,-118.6704414,0,0,0.86,10
2015-10-23T12:23:00Z,34.6993283,-118.7924712,0,0,1.58,10
2015-10-23T12:23:10Z,34.7021507,-118.7934039,0,0,1.56,10
2015-10-23T12:38:00Z,34.8525886,-118.8722454,0,0,1.72,10
2015-10-23T12:38:30Z,34.8580267,-118.8762317,0,0,1.72,10
2015-10-23T12:53:00Z,34.9910729,-118.9465976,0,0,1.72,10
2015-10-23T12:53:10Z,34.9938296,-118.9474634,0,0,1.72,10
2015-10-23T13:08:00Z,35.2073357,-119.0099321,0,0,1.27,7.99
2015-10-23T13:08:44Z,35.2184135,-119.0116897,0,0,1.23,7.99
2015-10-23T13:23:00Z,35.4178704,-119.0598141,0,0,2.04,6.96
2015-10-23T13:24:42Z,35.4367746,-119.0782194,0,0,2.37,6.74
2015-10-23T13:38:00Z,35.5932601,-119.2068784,0,0,2.67,3.93
2015-10-23T13:39:44Z,35.6185227,-119.2130329,0,0,2.82,7.99
2015-10-23T13:53:00Z,35.8094632,-119.2566912,0,0,2.88,7.99
2015-10-23T13:53:40Z,35.8188955,-119.2584246,0,0,2.89,7.99
2015-10-23T14:08:00Z,36.0154597,-119.3040378,0,0,2.19,9
2015-10-23T14:08:12Z,36.018727,-119.3047828,0,0,2.19,9
2015-10-23T14:23:00Z,36.2349725,-119.3416291,0,0,2.16,9
2015-10-23T14:23:12Z,36.2374767,-119.3434642,0,0,2.16,9
2015-10-23T14:38:00Z,36.3269058,-119.2674598,0,0,2.36,9
2015-10-23T14:38:28Z,36.3273562,-119.2586238,0,0,2.36,9
2015-10-23T14:47:06Z,36.3147741,-119.1351803,0,0,2.42,9
2015-10-23T14:53:00Z,36.2621561,-119.1362998,0,0,2.5,9
2015-10-23T14:57:36Z,36.2107733,-119.1356963,0,0,2.37,9
2015-10-23T14:57:36Z,36.2107733,-119.1356963,0,0,2.37,9
2015-10-23T14:57:46Z,36.2107849,-119.1344293,0,0,2.37,9
2015-10-23T15:08:00Z,36.1318285,-119.06233,0,0,2.52,10
2015-10-23T15:08:28Z,36.1262306,-119.0578106,0,0,2.51,10
2015-10-23T15:22:56Z,36.0509946,-119.0062305,0,0,2.27,10
2015-10-23T15:23:12Z,36.051031,-119.0051023,0,0,2.27,10
2015-10-23T15:23:12Z,36.05103,-119.0049711,0,0,2.27,10
2015-10-23T15:38:00Z,36.0473991,-119.0223647,0,0,2.24,10
2015-10-23T16:38:10Z,36.0474582,-119.0243455,0,0,2.26,10
2015-10-23T16:44:22Z,36.0466378,-119.0252631,0,0,2.26,10
2015-10-23T16:45:22Z,36.0436547,-119.0261426,0,0,2.26,10
2015-10-23T16:52:32Z,36.0433015,-119.0218253,0,0,2.26,10
2015-10-23T16:53:10Z,36.0433049,-119.0218697,0,0,2.26,10
2015-10-23T17:05:16Z,36.0426744,-119.0224496,0,0,3.08,10
2015-10-23T17:06:20Z,36.043461,-119.0239581,0,0,3.08,10
2015-10-23T17:07:18Z,36.0434558,-119.0239504,0,0,3.08,10
2015-10-23T17:08:12Z,36.0442973,-119.023859,0,0,3.08,10
2015-10-23T17:23:00Z,36.0200177,-119.0396938,0,0,3.15,10
2015-10-23T17:25:04Z,35.9915108,-119.0471499,0,0,3.26,10
2015-10-23T17:38:00Z,35.8114207,-119.0535742,0,0,3.91,10
2015-10-23T17:38:38Z,35.801998,-119.0535172,0,0,3.84,10
2015-10-23T17:53:00Z,35.5909137,-119.0897386,0,0,3.15,10
2015-10-23T17:53:48Z,35.5793589,-119.0882493,0,0,2.9,6.24
2015-10-23T18:08:00Z,35.4322426,-119.0748389,0,0,2.95,8.42
2015-10-23T18:08:10Z,35.431402,-119.0734325,0,0,2.95,8.42
2015-10-23T18:22:44Z,35.3176302,-119.0350228,0,0,2.4,10
2015-10-23T18:23:28Z,35.3176304,-119.0343533,0,0,2.4,10
2015-10-23T18:23:32Z,35.317631,-119.0340173,0,0,2.4,10
2015-10-23T18:37:56Z,35.296822,-119.030028,0,0,2.38,10
2015-10-26T07:49:04Z,35.2965598,-119.0289383,0,0,0.38,9
2015-10-26T07:53:00Z,35.2818819,-119.0270253,0,0,0.27,9
2015-10-26T07:53:12Z,35.2795805,-119.0264206,0,0,0.28,9
2015-10-26T08:08:00Z,35.0764204,-118.9739663,0,0,0.69,10
2015-10-26T08:11:58Z,35.0220389,-118.9567388,0,0,0.75,10
2015-10-26T08:23:00Z,34.8940056,-118.9186096,0,0,0.94,10
2015-10-26T08:23:28Z,34.8913301,-118.9154077,0,0,0.94,10
2015-10-26T08:38:00Z,34.7592318,-118.7963638,0,0,1.71,10
2015-10-26T08:38:30Z,34.7518264,-118.7959717,0,0,1.71,10
2015-10-26T08:53:00Z,34.581171,-118.7048772,0,0,0.95,10
2015-10-26T08:53:12Z,34.5787082,-118.7022286,0,0,0.88,10
2015-10-26T09:08:00Z,34.4226302,-118.5832415,0,0,0.83,10
2015-10-26T09:09:48Z,34.4004994,-118.5731331,0,0,0.83,10
2015-10-26T09:22:50Z,34.318875,-118.4937873,0,0,0.71,10
2015-10-26T09:23:12Z,34.3185149,-118.4934659,0,0,0.71,10
2015-10-26T09:23:38Z,34.3181351,-118.4931386,0,0,0.71,10
2015-10-26T09:38:00Z,34.2441356,-118.4219774,0,0,0.73,10
2015-10-26T09:39:40Z,34.2316448,-118.4050975,0,0,0.71,10
2015-10-26T09:52:58Z,34.1986087,-118.3376655,0,0,0.65,10
2015-10-26T09:53:12Z,34.1979939,-118.3369917,0,0,0.65,10
2015-10-26T09:53:12Z,34.1980333,-118.3370388,0,0,0.65,10
2015-10-26T10:07:58Z,34.15154,-118.2819654,0,0,0.49,10
2015-10-26T10:08:12Z,34.1511629,-118.2814949,0,0,0.49,10
2015-10-26T10:08:20Z,34.1508026,-118.2811265,0,0,0.49,10
2015-10-26T10:22:58Z,34.0879714,-118.2358111,0,0,0.45,10
2015-10-26T10:23:06Z,34.0873943,-118.23487,0,0,0.45,10
2015-10-26T10:23:10Z,34.0868789,-118.2340268,0,0,0.45,10
2015-10-26T10:37:58Z,34.0054432,-118.1741994,0,0,0.38,10
2015-10-26T10:38:12Z,34.0052805,-118.1745753,0,0,0.38,10
2015-10-26T10:38:26Z,34.0054832,-118.1751663,0,0,0.38,10
2015-10-26T10:53:00Z,34.0074089,-118.1896598,0,0,0.37,10
2015-10-26T12:02:10Z,34.0111549,-118.1945065,0,0,0.22,10
2015-10-26T12:04:52Z,34.0119904,-118.2023834,0,0,0.22,10
2015-10-26T12:04:52Z,34.0119904,-118.2023834,0,0,0.22,10
2015-10-26T12:05:06Z,34.012122,-118.2034224,0,0,0.22,10
2015-10-26T12:07:58Z,34.0118847,-118.1991772,0,0,0.22,10
2015-10-26T12:08:36Z,34.0117411,-118.2001927,0,0,0.22,10
2015-10-26T12:08:46Z,34.0115624,-118.2010991,0,0,0.22,10
2015-10-26T12:23:00Z,33.987853,-118.1618682,0,0,0.21,10
2015-10-26T12:23:18Z,33.9855106,-118.1622227,0,0,0.21,10
2015-10-26T12:33:24Z,33.980587,-118.1554717,0,0,0.21,10
2015-10-26T12:38:10Z,33.980572,-118.1554821,0,0,0.21,10
2015-10-26T12:42:54Z,33.9799409,-118.156273,0,0,0.22,10
2015-10-26T12:52:50Z,33.9441959,-118.1687744,0,0,0.25,10
2015-10-26T13:47:44Z,33.9447423,-118.1682468,0,0,0.62,10
2015-10-26T13:53:00Z,33.9560236,-118.1704195,0,0,0.59,10
2015-10-26T13:53:40Z,33.9648159,-118.1687539,0,0,0.58,10
2015-10-26T14:00:30Z,33.9906632,-118.1729154,0,0,0.81,10
2015-10-26T14:00:32Z,33.990677,-118.1729308,0,0,0.81,10
2015-10-26T14:00:58Z,33.991286,-118.1736253,0,0,0.81,10
2015-10-26T14:07:50Z,34.0042905,-118.172903,0,0,0.71,10
2015-10-26T14:08:42Z,34.0050753,-118.1725966,0,0,0.71,10
2015-10-26T14:09:54Z,34.0055556,-118.1721349,0,0,0.71,10
2015-10-26T14:10:06Z,34.0055578,-118.1720945,0,0,0.71,10
2015-10-26T14:10:42Z,34.004758,-118.1719364,0,0,0.71,10
2015-10-26T14:23:00Z,34.0068775,-118.185169,0,0,0.74,10
2015-10-26T14:23:10Z,34.0071166,-118.1858648,0,0,0.74,10
2015-10-26T14:23:10Z,34.0071166,-118.1858648,0,0,0.74,10
2015-10-26T14:23:28Z,34.0074927,-118.1869935,0,0,0.74,10
2015-10-26T14:25:40Z,34.0072106,-118.1893176,0,0,0.74,10
2015-10-26T14:32:56Z,34.0076347,-118.190297,0,0,0.79,10
2015-10-26T14:37:58Z,34.0076978,-118.2008704,0,0,0.79,10
2015-10-26T14:38:12Z,34.0073008,-118.2008403,0,0,0.79,10
2015-10-26T14:38:32Z,34.0070459,-118.2001606,0,0,0.79,10
2015-10-26T14:52:50Z,33.9861723,-118.1621079,0,0,0.82,10
2015-10-26T14:53:54Z,33.9850192,-118.1622931,0,0,0.82,10
2015-10-26T14:54:46Z,33.9788413,-118.1632724,0,0,0.83,10
2015-10-26T15:06:58Z,33.9442172,-118.1687385,0,0,2.47,10
2015-10-27T01:59:48Z,33.9434996,-118.1691791,0,0,0.1,10
2015-10-27T02:08:00Z,33.9703274,-118.1675462,0,0,0.29,10
2015-10-27T02:08:12Z,33.9729042,-118.1677893,0,0,0.29,10
2015-10-27T02:23:00Z,34.0891723,-118.2372134,0,0,0.4,10
2015-10-27T02:23:10Z,34.0911694,-118.2394636,0,0,0.41,10
2015-10-27T02:38:00Z,34.2311523,-118.4002588,0,0,0.62,10
2015-10-27T02:38:12Z,34.2317942,-118.404143,0,0,0.62,10
2015-10-27T02:53:00Z,34.3677482,-118.5580375,0,0,0.91,10
2015-10-27T02:53:28Z,34.3730286,-118.5616487,0,0,0.81,10
2015-10-27T03:04:14Z,34.5058588,-118.6312406,0,0,0.63,10
2015-10-27T03:08:00Z,34.5357449,-118.6539356,0,0,0.59,10
2015-10-27T03:08:10Z,34.5367335,-118.6548965,0,0,0.59,10
2015-10-27T03:14:44Z,34.5749341,-118.6974227,0,0,0.89,10
2015-10-27T03:23:00Z,34.6531006,-118.7544476,0,0,1.08,10
2015-10-27T03:23:14Z,34.6561847,-118.7544818,0,0,1.08,10
2015-10-27T03:24:30Z,34.6670316,-118.7628281,0,0,1.13,10
2015-10-27T03:38:26Z,34.6670754,-118.7628418,0,0,1.13,10
2015-10-27T03:41:38Z,34.667831,-118.7633603,0,0,1.13,10
2015-10-27T03:41:52Z,34.6690996,-118.7642697,0,0,1.13,10
2015-10-27T03:53:00Z,34.7899002,-118.8313883,0,0,1.88,10
2015-10-27T03:53:28Z,34.7932723,-118.8375118,0,0,1.85,10
2015-10-27T04:08:00Z,34.8994673,-118.9222181,0,0,1.49,10
2015-10-27T04:09:40Z,34.9151938,-118.9237168,0,0,1.48,10
2015-10-27T04:22:44Z,34.983924,-118.951638,0,0,1.23,10
2015-10-27T05:45:52Z,34.980872,-118.9521988,0,0,1.11,10
2015-10-27T05:51:44Z,34.9462352,-118.9329482,0,0,1.11,10
2015-10-27T05:53:12Z,34.9462308,-118.9329575,0,0,1.11,10
2015-10-27T05:56:08Z,34.9462207,-118.9329548,0,0,1.11,10
2015-10-27T05:57:46Z,34.9451369,-118.9325203,0,0,1.11,10
2015-10-27T05:58:52Z,34.9341716,-118.9309367,0,0,1.1,10
2015-10-27T06:08:00Z,34.8573661,-118.8762098,0,0,0.39,10
2015-10-27T06:08:26Z,34.8513775,-118.8718156,0,0,0.39,10
2015-10-27T06:23:00Z,34.6909974,-118.788653,0,0,0.43,10
2015-10-27T06:23:12Z,34.6880549,-118.7868286,0,0,0.47,10
2015-10-27T06:38:00Z,34.5338492,-118.6448236,0,0,0.69,10
2015-10-27T06:38:12Z,34.5314233,-118.6442269,0,0,0.69,10
2015-10-27T06:53:00Z,34.352084,-118.5472016,0,0,0.66,10
2015-10-27T06:53:28Z,34.3489,-118.5394381,0,0,0.65,10
2015-10-27T07:08:00Z,34.2160801,-118.3534533,0,0,0.33,10
2015-10-27T07:08:42Z,34.2080626,-118.3444594,0,0,0.32,10
2015-10-27T07:23:00Z,34.0425127,-118.2176175,0,0,0.28,10
2015-10-27T07:23:14Z,34.0395274,-118.2194982,0,0,0.26,10
2015-10-27T07:36:54Z,33.9786175,-118.1566697,0,0,0.22,10
2015-10-27T07:39:40Z,33.9790695,-118.1564616,0,0,0.22,10
2015-10-27T07:40:00Z,33.9794411,-118.1564082,0,0,0.22,10
2015-10-27T07:52:58Z,33.9632119,-118.1654646,0,0,0.22,10
2015-10-27T07:53:10Z,33.9623186,-118.1655889,0,0,0.22,10
2015-10-27T07:53:12Z,33.9620009,-118.1656342,0,0,0.22,10
2015-10-27T07:58:56Z,33.9441577,-118.1686931,0,0,0.2,10
2015-10-28T08:05:08Z,33.9445474,-118.1665294,0,0,0.22,9.38
2015-10-28T08:06:26Z,33.9454347,-118.1659707,0,0,0.22,9.38
2015-10-28T08:08:00Z,33.9533736,-118.1704713,0,0,0.24,9.39
2015-10-28T08:08:12Z,33.9554925,-118.1704456,0,0,0.24,9.39
2015-10-28T08:16:56Z,34.0046272,-118.176674,0,0,0.2,9.41
2015-10-28T08:17:02Z,34.0045747,-118.1767372,0,0,0.2,9.41
2015-10-28T08:17:20Z,34.0049669,-118.1780389,0,0,0.2,9.41
2015-10-28T08:22:24Z,34.0070617,-118.1839276,0,0,0.21,9.47
2015-10-28T08:42:58Z,34.0075177,-118.1847336,0,0,0.21,9.47
2015-10-28T08:53:00Z,34.0116828,-118.1992027,0,0,0.22,9.47
2015-10-28T09:20:36Z,34.0111779,-118.1980125,0,0,0.2,9.49
2015-10-28T09:21:58Z,34.0106786,-118.193532,0,0,0.2,9.49
2015-10-28T09:38:30Z,34.0107254,-118.1935455,0,0,0.2,9.49
2015-10-28T09:40:06Z,34.0099407,-118.193763,0,0,0.2,9.49
2015-10-28T09:44:14Z,34.0065207,-118.1988233,0,0,0.2,9.49
2015-10-28T09:53:10Z,34.0065063,-118.1988395,0,0,0.2,9.49
2015-10-28T09:55:30Z,34.0063054,-118.1976274,0,0,0.2,9.49
2015-10-28T10:01:20Z,34.0106658,-118.1933093,0,0,0.2,8.91
2015-10-28T10:08:14Z,34.0106512,-118.1933027,0,0,0.2,8.91
2015-10-28T10:14:28Z,34.0099866,-118.1937509,0,0,0.19,8.91
2015-10-28T10:19:42Z,34.0064099,-118.1987959,0,0,0.19,8.91
2015-10-28T10:25:08Z,34.0062062,-118.1975667,0,0,0.19,8.91
2015-10-28T10:27:06Z,34.0049211,-118.1950113,0,0,0.19,8.91
2015-10-28T10:27:36Z,34.0033802,-118.1904551,0,0,0.19,8.91
2015-10-28T10:29:38Z,33.9993731,-118.1784682,0,0,0.19,8.93
2015-10-28T10:29:42Z,33.9993491,-118.178384,0,0,0.19,8.93
2015-10-28T10:29:58Z,33.998922,-118.1771177,0,0,0.19,8.93
2015-10-28T10:38:00Z,34.0185028,-118.1732198,0,0,0.2,8.94
2015-10-28T10:42:08Z,34.0325744,-118.182864,0,0,0.2,8.92
2015-10-28T10:42:08Z,34.0325744,-118.182864,0,0,0.2,8.92
2015-10-28T10:42:18Z,34.0322415,-118.1839283,0,0,0.2,8.92
2015-10-28T10:53:00Z,34.0585746,-118.2143542,0,0,0.2,8.91
2015-10-28T10:53:10Z,34.0596484,-118.2146679,0,0,0.2,8.91
2015-10-28T10:53:10Z,34.0596484,-118.2146679,0,0,0.2,8.91
2015-10-28T10:53:22Z,34.0605971,-118.2149982,0,0,0.18,9.24
2015-10-28T11:08:00Z,34.1401627,-118.2772565,0,0,0.44,9.06
2015-10-28T11:08:28Z,34.1461245,-118.2787418,0,0,0.44,9.06
2015-10-28T11:23:00Z,34.2583498,-118.4366067,0,0,0.47,9.11
2015-10-28T11:23:14Z,34.2608497,-118.439192,0,0,0.47,9.13
2015-10-28T11:38:00Z,34.399675,-118.572347,0,0,0.66,9.69
2015-10-28T11:38:42Z,34.4089648,-118.5763986,0,0,0.61,9.71
2015-10-28T11:53:00Z,34.5322954,-118.6509006,0,0,0.85,10
2015-10-28T11:53:12Z,34.5337711,-118.6517179,0,0,0.85,10
2015-10-28T11:59:06Z,34.570698,-118.6885297,0,0,1.19,10
2015-10-28T12:08:00Z,34.6524074,-118.754308,0,0,1.76,10
2015-10-28T12:09:12Z,34.6676149,-118.76355,0,0,1.8,10
2015-10-28T12:23:00Z,34.7968813,-118.8656682,0,0,3.2,10
2015-10-28T12:23:12Z,34.797291,-118.8685141,0,0,3.2,10
2015-10-28T12:37:00Z,34.9255436,-118.9221783,0,0,3.59,9.25
2015-10-28T12:38:00Z,34.9350997,-118.9267349,0,0,3.62,9.18
2015-10-28T12:53:00Z,35.1463755,-118.9957638,0,0,4.08,6
2015-10-28T12:53:10Z,35.1494932,-118.9967511,0,0,4.08,6
2015-10-28T13:06:12Z,35.2973098,-119.0298416,0,0,2.7,7
2015-10-28T13:59:54Z,35.2966634,-119.0299449,0,0,2.7,7
2015-10-28T14:08:00Z,35.3881422,-119.0444145,0,0,2.67,7.18
2015-10-28T14:08:30Z,35.3960327,-119.0445822,0,0,2.75,7.12
2015-10-28T14:22:32Z,35.4443018,-119.1896642,0,0,2.92,6.21
2015-10-28T14:23:00Z,35.447152,-119.1895872,0,0,2.92,6.21
2015-10-28T14:56:06Z,35.4474728,-119.1851705,0,0,2.92,6.21
2015-10-28T15:04:26Z,35.4415282,-119.1837942,0,0,2.16,6.99
2015-10-28T15:10:32Z,35.4415338,-119.183811,0,0,2.16,6.99
2015-10-28T15:16:20Z,35.4415846,-119.1827339,0,0,2.16,6.99
2015-10-28T15:17:14Z,35.4415519,-119.1705629,0,0,2.12,7.04
2015-10-28T15:21:02Z,35.4414628,-119.1202414,0,0,2.35,7.27
2015-10-28T15:23:00Z,35.4412499,-119.0934424,0,0,2.3,7.4
2015-10-28T15:27:04Z,35.4292604,-119.0644484,0,0,2.45,7.71
2015-10-28T15:28:14Z,35.4292411,-119.0644482,0,0,2.45,7.71
2015-10-28T15:32:24Z,35.4282102,-119.064406,0,0,2.45,7.71
2015-10-28T15:32:42Z,35.4261213,-119.0637789,0,0,2.45,7.71
2015-10-28T15:33:46Z,35.4211256,-119.0588227,0,0,2.47,7.74
2015-10-28T16:42:46Z,35.4246083,-119.0608499,0,0,2.12,8.57
2015-10-28T16:52:54Z,35.4126539,-119.0488913,0,0,2.01,8.73
2015-10-28T16:53:10Z,35.4126049,-119.0488613,0,0,2.01,8.73
2015-10-28T16:54:06Z,35.4124643,-119.0499568,0,0,2.01,8.73
2015-10-28T16:56:08Z,35.4064997,-119.0486819,0,0,2.02,8.82
2015-10-28T17:00:52Z,35.3428796,-119.0397148,0,0,1.64,10
2015-10-28T17:03:28Z,35.3057087,-119.0332088,0,0,1.58,10
2015-10-28T17:06:40Z,35.2617665,-119.0217562,0,0,1.69,10
2015-10-28T17:08:00Z,35.242614,-119.0167555,0,0,1.85,10
2015-10-28T17:11:44Z,35.1891284,-119.0074159,0,0,1.59,10
2015-10-28T17:16:48Z,35.1174117,-118.9869466,0,0,2.28,10
2015-10-28T17:18:52Z,35.0867717,-118.9772507,0,0,2.62,10
2015-10-28T17:21:10Z,35.0543893,-118.9670092,0,0,2.78,10
2015-10-28T17:23:00Z,35.0285837,-118.9587994,0,0,2.94,10
2015-10-28T17:23:28Z,35.0213326,-118.9564783,0,0,2.94,10
2015-10-28T17:28:38Z,34.9507665,-118.9342255,0,0,3.97,9.08
2015-10-28T17:37:48Z,34.8701933,-118.8878117,0,0,5.11,9.41
2015-10-28T17:38:00Z,34.8684598,-118.8860477,0,0,4.17,10
2015-10-28T17:42:48Z,34.8141398,-118.8845753,0,0,4.46,10
2015-10-28T17:48:46Z,34.7722655,-118.8049701,0,0,4.59,10
2015-10-28T17:53:00Z,34.7087852,-118.7967124,0,0,3.93,10
2015-10-28T17:53:12Z,34.7056503,-118.7953292,0,0,3.93,10
2015-10-28T18:05:10Z,34.5687583,-118.6875024,0,0,3.77,10
2015-10-28T18:08:00Z,34.5458712,-118.6570643,0,0,3.84,10
2015-10-28T18:08:10Z,34.5449232,-118.6553481,0,0,3.84,10
2015-10-28T18:14:58Z,34.4863224,-118.6168796,0,0,4,10
2015-10-28T18:18:20Z,34.4422071,-118.6039154,0,0,4.1,10
2015-10-28T18:23:00Z,34.3901583,-118.5705023,0,0,4.04,10
2015-10-28T18:23:12Z,34.3871706,-118.5695541,0,0,4.04,10
2015-10-28T18:24:52Z,34.3659354,-118.5571302,0,0,4,10
2015-10-28T18:30:28Z,34.3257075,-118.5022641,0,0,3.82,10
2015-10-28T18:38:00Z,34.2879635,-118.4075827,0,0,3.42,10
2015-10-28T18:38:28Z,34.2826096,-118.4019174,0,0,3.42,10
2015-10-28T18:40:22Z,34.2738081,-118.3720749,0,0,3.31,10
2015-10-28T18:46:54Z,34.2348435,-118.2920371,0,0,2.89,10
2015-10-28T18:49:04Z,34.2289484,-118.258666,0,0,2.87,10
2015-10-28T18:53:00Z,34.2058487,-118.1981187,0,0,2.82,10
2015-10-28T18:56:46Z,34.1691179,-118.1580505,0,0,2.84,10
2015-10-28T19:08:00Z,34.1485157,-118.0650984,0,0,2.8,10
2015-10-28T19:08:44Z,34.1485585,-118.0562121,0,0,2.82,10
2015-10-28T19:22:58Z,34.1353439,-117.9931526,0,0,2.85,10
2015-10-28T19:23:10Z,34.1353461,-117.9924548,0,0,2.85,10
2015-10-28T19:23:18Z,34.1353468,-117.9921083,0,0,2.85,10
2015-10-28T19:37:58Z,34.1204745,-117.9080412,0,0,2.95,10
2015-10-28T19:38:18Z,34.1204377,-117.9069011,0,0,2.95,10
2015-10-28T19:45:02Z,34.1205614,-117.8314407,0,0,2.9,10
2015-10-28T19:52:58Z,34.0725373,-117.7882303,0,0,2.93,10
2015-10-28T19:53:20Z,34.072635,-117.7874103,0,0,2.93,10
2015-10-28T19:53:22Z,34.0726544,-117.787051,0,0,2.93,10
2015-10-28T19:57:42Z,34.0724593,-117.7552385,0,0,2.95,10
2015-10-28T20:08:00Z,34.0869824,-117.6425773,0,0,2.45,10
2015-10-28T20:08:20Z,34.0853617,-117.6371778,0,0,2.45,10
2015-10-28T20:20:32Z,34.0530358,-117.6319981,0,0,2.53,10
2015-10-29T07:47:52Z,34.0546429,-117.6285077,0,0,0.15,9.53
2015-10-29T07:52:28Z,34.0372644,-117.6285896,0,0,0.1,9.55
2015-10-29T07:52:38Z,34.035388,-117.6285698,0,0,0.1,9.55
2015-10-29T07:53:00Z,34.0327644,-117.6285551,0,0,0.1,9.55
2015-10-29T08:07:58Z,34.025432,-117.7267694,0,0,0.19,10
2015-10-29T08:08:10Z,34.0253642,-117.7276826,0,0,0.19,10
2015-10-29T08:08:12Z,34.0253577,-117.7278245,0,0,0.19,10
2015-10-29T08:22:58Z,34.0253222,-117.7748691,0,0,0.22,10
2015-10-29T08:23:12Z,34.0256535,-117.7758068,0,0,0.22,10
2015-10-29T08:24:40Z,34.0257874,-117.7825148,0,0,0.26,10
2015-10-29T08:24:40Z,34.0257874,-117.7825148,0,0,0.26,10
2015-10-29T08:24:56Z,34.025584,-117.7837534,0,0,0.26,10
2015-10-29T08:38:00Z,33.9957745,-117.9210989,0,0,0.76,10
2015-10-29T08:38:10Z,33.9962417,-117.924744,0,0,0.76,10
2015-10-29T08:53:00Z,34.0260616,-117.9951484,0,0,1.12,10
2015-10-29T08:53:10Z,34.0263799,-117.9956903,0,0,1.12,10
2015-10-29T08:53:12Z,34.0264042,-117.9957353,0,0,1.12,10
2015-10-29T08:53:26Z,34.0268312,-117.9965512,0,0,1.12,10
2015-10-29T09:08:00Z,34.03689,-118.0899928,0,0,1.28,10
2015-10-29T09:08:28Z,34.035861,-118.0943778,0,0,1.31,10
2015-10-29T09:22:56Z,34.0365728,-118.1663036,0,0,1.85,10
2015-10-29T09:23:12Z,34.0365128,-118.1667109,0,0,1.85,10
2015-10-29T09:23:34Z,34.0364151,-118.1673593,0,0,1.85,10
2015-10-29T09:34:26Z,34.0236184,-118.1727621,0,0,1.88,10
2015-10-29T09:38:00Z,33.9852223,-118.1691653,0,0,1.54,10
2015-10-29T09:38:10Z,33.9825209,-118.1681707,0,0,1.54,10
2015-10-29T09:44:16Z,33.9439966,-118.1690419,0,0,1.52,10
2015-10-29T10:44:14Z,33.944397,-118.1684679,0,0,1.93,10
2015-10-29T10:53:00Z,33.977409,-118.1672808,0,0,2.07,10
2015-10-29T10:53:12Z,33.9793716,-118.1672974,0,0,2.07,10
2015-10-29T11:08:00Z,34.0376513,-118.0402089,0,0,2.1,10
2015-10-29T11:09:02Z,34.0318053,-118.0226649,0,0,1.87,10
2015-10-29T11:23:00Z,33.9977059,-117.8610106,0,0,0.8,10
2015-10-29T11:23:12Z,33.9983401,-117.8571163,0,0,0.67,10
